gdp_usd,population,gdp_per_capita,inflation_rate,unemployment_rate,fdi_pct_gdp,co2_emissions_kt,energy_use_per_capita,renewable_energy_pct,forest_area_pct,electricity_access_pct,life_expectancy,child_mortality,school_enrollment_secondary,health_expenditure_pct_gdp,hospital_beds_per_1000,physicians_per_1000,calculated_gdp_per_capita,real_economic_growth_indicator,econ_opportunity_index,co2_emissions_per_capita_tons,green_transition_score,ecological_preservation_index,renewable_energy_efficiency,healthcare_capacity_index,digital_connectivity_index,health_development_ratio,is_pandemic_period,human_development_index,climate_vulnerability_index,digital_readiness_score,global_resilience_score
1958087127898.94,1561828652.0,1253.71443621009,3.10485077431452,4.69890612918883,2.28944158136845,814983.254246412,2348.102738395949,30.13645369570513,26.2233099441897,55.1426886479691,63.5991845295265,75.1691376659718,47.4531402587891,4.08178691817913,3.562050330745952,2.1491223110623943,1253.714436210087,403.7921714568977,578.3626542163219,0.5218134865196544,30.1364536955584,0.0,6.4511430463351775,0.0,3.475744877284773,0.8460810713585863,0,0.4854516896709293,0.4344417251395257,0.3273581032564857,0.4014883404743532
2025486792815.3,1597273748.0,1268.08995349199,3.48733722727222,4.88033326106772,2.51140483946412,869798.90069809,2348.102738395949,30.13645369570513,26.073112521838,56.9158476618402,63.9367616770714,72.8873053432128,47.5170211791992,3.98367744081972,3.562050330745952,0.468637031057473,1268.0899534919922,363.6269941361204,574.0177500955414,0.544552179479062,30.1364536955584,0.0,6.4511430463351775,0.0,3.789575062964608,0.8772002391363632,0,0.4945031370050323,0.434817218695405,0.344137900635189,0.4034481545888616
2146130874749.33,1633561540.0,1313.77412004284,3.00825924439805,4.92031561474684,2.16007415682683,915178.569633271,2348.102738395949,30.13645369570513,25.9223688143845,58.7236327735769,64.2481797662745,70.8020402512627,48.4907493591309,3.85305539110812,3.562050330745952,2.1491223110623943,1313.7741200428422,436.7223744061742,592.2761186712333,0.5602351348411831,30.1364536955584,0.0,6.4511430463351775,0.0,4.22709226726704,0.9074340165660508,0,0.5058068497367955,0.4351940779640387,0.3820394790999143,0.408868254846555
2239335266065.3,1670692565.0,1340.36345942875,2.68537355266785,4.89451422697806,2.10262175222251,1121547.8859666353,2348.102738395949,30.13645369570513,25.767553584867,59.69449796025,64.536308941045,68.733570596021,48.8244209289551,3.84701412610708,3.562050330745952,2.1491223110623943,1340.3634594287548,499.13482543131965,605.8537245635455,4.282983276394439,30.1364536955584,0.0,6.4511430463351775,0.0,4.565786479224276,0.9389343283263246,0,0.5148525349286219,0.4355811160378325,0.4053482931152238,0.5204805335911576
2239424393002.2,1708603673.0,1310.6751603022,3.37935120374747,5.70185546751345,1.81034544803206,1121547.8859666353,2348.102738395949,30.13645369570513,25.6143265412295,80.04314158944638,69.79365371154302,66.6906533104747,78.4523358518958,6.160078079111932,3.562050330745952,2.1491223110623943,1310.6751603021985,387.8481641235604,548.8920828179989,4.282983276394439,30.1364536955584,0.0,6.4511430463351775,32.689495136693246,0.0,5.692028493688078,1,0.6558509710391535,0.4359641836469262,0.296978173229321,0.44418283349706505
206705099958.278,360173395.0,573.904410563912,1.70450415578976,3.8622318927312,0.967619809646312,332532.127055178,659.536245421908,59.565183456674,31.3257511403246,54.4900753968645,55.1935390637301,135.075626902251,31.524169921875,3.34879415526848,1.29402995462196,0.602164028604166,573.904410563912,336.69874527117287,292.0252399939524,0.9232556642757525,59.56518345571576,2.4176739736593857,9.031373767573594,2.6094416572718098,0.0,0.4086121258846462,0,0.2025609906827701,0.2727726635075035,0.0009742413398762,0.055554860244659
206387009252.693,368820674.0,559.586335045558,3.81131748391501,3.73043338037855,0.865767885650163,344417.922010846,660.589909205703,59.541152767915,31.249571700268,55.174269742903,55.3992175485255,131.392664104098,32.6116409301758,3.28121103662858,3.562050330745952,2.1491223110623943,559.5863350455593,146.82228321497564,289.7259905101516,0.9338357263856798,59.54115276692138,2.4113080095583688,9.013330651615254,0.0,0.073492681951102,0.4216309786110627,0,0.2191019387144498,0.2730231888295424,0.0060986609426763,0.042028046092724
228078647180.121,377512139.0,604.162419211958,1.92292115907961,3.5546612411663,1.64733099192728,348680.0,661.352571209558,59.5581452839235,31.1733922510568,55.5748512943916,55.6702737111443,127.601511388069,33.1897087097168,3.02081760242012,3.562050330745952,2.1491223110623943,604.1624192119581,314.1899065176105,320.4458104205448,0.9236259287545718,59.558145283013,2.4057730009383724,9.00550597013582,0.0,0.1513772996918076,0.43628224388218,0,0.2345727020399979,0.2731711561625492,0.0124746970639458,0.0789414351938596
256457905377.523,386309887.0,663.86575650217,2.15492809908679,3.41685203258974,1.48047904793404,345080.0,664.27411807133,59.5892842433481,31.0972128018456,58.0273737708054,55.9917894189564,123.956225869027,34.1324615478516,3.96234413882036,3.562050330745952,2.1491223110623943,663.8657565021705,308.0686343008388,359.14281424553013,0.893272503791755,59.589284242546285,2.4005212237267934,8.970586482634774,0.0,0.2610657063839759,0.4517061488958022,0,0.2509614660725401,0.2732837573870157,0.0219629626298322,0.1277624403035484
312115091495.745,395320129.0,789.524915630453,2.42976607961798,3.26445557851201,1.27183482352392,363280.0,667.538118420371,59.7794762346041,31.0210333526344,56.6986596613591,56.3709625596441,120.326057920001,36.156681060791,3.7683552535827,1.02292620913205,2.1491223110623943,789.5249156304534,324.9386524296965,436.9788911342864,0.918951435432725,59.77947623390831,2.3984590803650203,8.955215377971715,0.0,0.4226465807788513,0.4684850774145898,0,0.2710930286549899,0.2729987260319037,0.0345135989434107,0.1758647987479248
373173945083.138,404615733.0,922.292226049297,3.09449011456182,3.1220919480149,2.42401884723371,373040.0,662.39163958743,60.5092188588265,30.9448539034232,56.9723251558634,56.7977719441493,116.860461670991,36.4778709411621,3.85515005438001,3.562050330745952,2.1491223110623943,922.292226049297,298.0433583255746,521.9701929808213,0.921961183353194,60.509218858221615,2.407128139700071,9.13496113817418,0.0,0.6693837462388313,0.4860306996224075,0,0.2852464475512031,0.2713648180943757,0.0558276940065166,0.2200097499661201
466905156870.51,414232540.0,1127.15712017822,4.25195321977968,2.98917552078366,2.62364363218728,385540.0,661.685473131072,60.5124421293693,30.8686744542119,57.3966286441299,57.2615636646031,113.588431210468,38.5641784667969,3.9170798331086,3.562050330745952,2.1491223110623943,1127.1571201782217,265.0916089421664,651.9416844798917,0.9307332543213528,60.512442128869615,2.4012662717759574,9.145197316033943,0.0,1.0437845730362416,0.5041143983976955,0,0.304729566055521,0.271547208541047,0.0936886908555287,0.2671512350717604
538453105772.452,424192620.0,1269.35990959119,4.41099704193491,2.79511966298743,2.99465116466193,395160.0,663.612300321433,60.2584466868592,30.7924950050007,58.4842794985077,57.7488148652209,110.477897842318,39.324520111084,3.80100138549219,3.562050330745952,2.1491223110623943,1269.3599095911948,287.77165287655185,759.2496058081523,0.9315579323374366,60.258446686416974,2.390307894721251,9.08036916399408,0.0,1.3751729336815266,0.5227182630470047,0,0.3193951347283736,0.2723726457703502,0.1322977228527525,0.2931059893961655
639781541391.598,434469632.0,1472.55756045936,8.03327327650343,2.81248107232201,2.80426791281547,396420.0,659.115534306474,60.7529835806606,30.7163155557895,58.8564438522579,58.2429038915377,107.511521844454,40.9767990112305,3.63908670466796,3.562050330745952,2.1491223110623943,1472.5575604593648,183.3072907859929,878.0666362209928,0.9124228042709324,60.75298358028416,2.394158651697297,9.217349678245,0.0,1.7518884843463025,0.5417363915265067,0,0.3365549238763323,0.2713267521588747,0.1817377990720652,0.324945168168314
606746812537.828,444998547.0,1363.4804352245,3.04361847939997,2.86107091489528,2.50380842645681,377500.0,633.792377810695,62.8843590309072,30.6401361065783,58.2344960736662,58.7306472130902,104.807880461229,42.3268699645996,3.53954245496155,3.562050330745952,2.1491223110623943,1363.4804352244953,447.9800751812039,806.0919782971475,0.8483173766407826,62.88435903051595,2.4297523421783422,9.921917844472702,0.0,1.9923154836684915,0.5603648022899967,0,0.3518257663060614,0.2661887621562862,0.2064515603076874,0.3263638947399188
709848482641.06,456049577.0,1556.51604220447,3.34342657561739,2.9332274035933,1.79364424298585,398410.0,640.9023243002,62.9141652568245,30.5639566573671,57.1644869026351,59.2083537677462,102.313039186201,44.173038482666,3.54203366106145,3.562050330745952,0.635983425959567,1556.5160422044642,465.5451546493277,908.8259816670017,0.8736111600428038,62.914165256471385,2.4242856708734686,9.81649821999325,0.0,2.2934115760153606,0.578698025576115,0,0.368005724070761,0.266304695214521,0.2342354379052419,0.3458089348430583
814197671741.154,467267685.0,1742.4651819035,3.95348186923232,2.96234399593616,1.86345322417204,414270.0,654.320480757197,61.4520813901376,30.4921511339163,61.6665209995657,59.6646216744738,100.001919126733,45.0339393615723,3.4125833923262,3.562050330745952,2.1491223110623943,1742.4651819035037,440.7419180201903,1012.386544620751,0.8865796058633927,61.452081389824926,2.3903217444585008,9.391740469291689,0.0,2.5467237435274503,0.5966347665674344,0,0.3802447862170444,0.2701394186898652,0.2570548592792776,0.3627873596295843
900516869460.178,478335316.0,1882.60586107378,3.95148126606581,3.28595087339428,1.28610436729592,400120.0,660.79790564584,61.8285344672657,30.4203456104656,61.1973084255111,60.093254219475,97.7887890574797,46.2791481018066,3.47084995697284,3.562050330745952,2.1491223110623943,1882.605861073779,476.4304154092948,1038.5534991499726,0.8364843376941877,61.82853446699098,2.391985926273584,9.35664806728416,0.0,2.8498431332077527,0.6145208954796701,0,0.3933214071101228,0.2693777998056717,0.2833686829054807,0.3829753816759098
977960758120.661,489624577.0,1997.36860455978,2.48631438789466,3.65209285130514,1.24990997984894,415140.0,643.64663388283,62.1413346933265,30.3485400870148,62.2016353065493,60.5041768554014,95.7435839612912,49.621768951416,3.59215673500394,3.562050330745952,2.1491223110623943,1997.3686045597767,803.3451498670265,1045.1709107008874,0.8478741049798241,62.14133469306271,2.3923685948731466,9.6545730874806,0.0,3.1835797400143315,0.6319397535803865,0,0.4126965794354408,0.2687753130491467,0.3082801190886671,0.392607184331747
1049228964549.63,501146189.0,2093.65847247745,0.880488875871801,3.50582502846479,1.26065232788982,423580.0,579.721592877539,60.8206767265589,30.2767345864507,61.4099689688293,60.8936939555635,93.8489725964542,46.9842910766602,3.54131167264549,3.562050330745952,2.1491223110623943,2093.65847247744,2377.8363700557256,1118.1774259141291,0.8452224306947687,60.82067672631336,2.361210238715914,10.49135955496602,0.0,3.4970895599357688,0.648847741971596,0,0.4117573628121616,0.272256471717476,0.3292451753093712,0.4026190699737374
1011433451408.63,512877239.0,1972.07708686918,1.01051702019787,4.06881293066375,1.26232876770561,424310.0,2348.102738395949,61.6833266855855,30.1002793392543,61.4788594583173,61.2562787071839,92.0261185161531,48.3318290710449,3.61776992531,3.562050330745952,2.1491223110623943,1972.077086869184,1951.55256908293,977.6649048652142,0.8273129859053853,61.683326685326726,2.3640378189826854,6.4511430463351775,0.0,3.7433374195923985,0.6656401431994738,0,0.423627338635504,0.2705409849379005,0.3413940955788288,0.4025093549424005
942117764046.8,524794580.0,1795.21245064459,1.25606510103762,5.00614971798094,1.10014906797898,449690.0,2348.102738395949,30.13645369570513,30.0309125549257,65.3304477152803,61.587965839819,90.1709435330267,47.3761100769043,3.72667656358684,3.562050330745952,2.1491223110623943,1795.2124506445932,1429.2351958203335,802.3501436558064,0.8568876606919225,30.1364536955584,0.0,6.4511430463351775,0.0,3.922169157200453,0.6830134345578996,0,0.4278832699140934,0.4249227186126857,0.354148058998535,0.3899999158211159
925118884014.572,536871945.0,1723.16488620871,0.901210285962142,5.61262915276044,1.5792684651369,474460.0,2348.102738395949,30.13645369570513,29.96980903658,63.7113162269789,61.8891292033631,88.1894458077172,47.4114799499512,3.61390099793143,3.562050330745952,0.773905306159634,1723.1648862087068,1912.05639022311,727.3503670756744,0.8837489170718354,30.1364536955584,0.0,6.4511430463351775,0.0,4.076959177045142,0.7017747830993553,0,0.4357081554588995,0.42507547740855,0.3612195695868126,0.3841673887537306
966188380162.912,549127807.0,1759.49636468312,2.30919396202084,5.79206675459111,1.31181312484673,505410.0,2348.102738395949,30.13645369570513,29.9028469446519,65.8183473273485,62.1618673864433,86.0743459023711,48.6353302001953,3.46830109371908,3.562050330745952,2.1491223110623943,1759.4963646831166,761.952609274682,731.0912642766144,0.9203868271781034,30.1364536955584,0.0,6.4511430463351775,0.0,4.531630609006739,0.7221880890846352,0,0.4477855568595997,0.4252428826383702,0.3973074440542204,0.3871721308304343
998391254201.582,561571929.0,1777.85106883714,1.98958744120896,5.71355089896555,1.28577873058059,1121547.8859666353,2348.102738395949,30.13645369570513,29.8289917379876,66.8390685707299,62.4089972219881,83.9300109864685,49.630199432373,3.54602732789621,3.562050330745952,2.1491223110623943,1777.8510688371357,893.5777498458876,743.7762848442266,4.282983276394439,30.1364536955584,0.0,6.4511430463351775,0.0,4.934009078750028,0.7435838085622305,0,0.4591043757921445,0.425427520655031,0.4299158529486376,0.5227056697397108
961669400838.282,574159138.0,1674.91787065885,1.21172536379455,6.59390190586146,1.19238087370443,1121547.8859666353,2348.102738395949,30.13645369570513,29.7551365313232,80.04314158944638,69.79365371154302,81.6917727072819,78.4523358518958,6.160078079111932,3.562050330745952,2.1491223110623943,1674.917870658852,1382.2586542331676,652.2622966357844,4.282983276394439,30.1364536955584,0.0,6.4511430463351775,32.689495136693246,0.0,5.692028493688078,1,0.6558509710391535,0.425612158671692,0.307893344042762,0.44418283349706505
329945683301.963,717995606.0,459.537190123086,3.95526176649276,4.58799066057171,1.36876117205821,166839.349051692,334.053806335885,77.4162179126946,27.673287088273,23.5788942519947,56.425914934414,128.528100165508,30.0567607879639,3.82445785404133,3.562050330745952,0.223086782709155,459.5371901230869,116.18376159476551,214.54055600190736,0.2323682034506656,77.41621791230315,2.4348752983897866,23.17477497467998,0.0,0.0229018684613476,0.4390161751535525,0,0.2241098968583,0.2372762374975809,0.0019453728054046,0.3338616211759895
333461752840.932,735758647.0,453.221656586161,4.49259609239754,4.6560846638669,1.55160423839245,177018.474570804,338.802095020322,76.7727663099662,30.1162028274144,26.1532227480134,56.8847182387312,123.488432805192,31.1311206817627,4.06871820290211,3.562050330745952,2.1491223110623943,453.2216565861604,100.88190597706117,210.03913424555248,0.2405931283207929,76.77276630955866,2.638783793718353,22.66006244895305,0.0,0.0388837298076993,0.4606481509767732,0,0.2460674231548161,0.2327775771565484,0.0034341137555596,0.3287185424556872
351287300727.319,753924123.0,465.945166112319,4.03718882831635,4.7387858206676,1.52289128091769,185210.929716971,343.779983531998,76.3886885323376,29.9670039285357,30.121256423206,57.3710934821113,118.346168321726,32.4200210571289,4.23720296014995,3.562050330745952,2.1491223110623943,465.9451661123184,115.41327045300343,214.0431188025649,0.2456625594893864,76.38868853193485,2.6191348046449967,22.220225781477925,0.0,0.0662487446167286,0.4847735612879923,0,0.2691785475456146,0.2341107688478167,0.0059093069146764,0.3310413213652974
388011232291.637,772456504.0,502.308195066524,5.66870773441478,4.79637602550488,1.85239919734241,195871.361975921,345.985968715427,75.8623481307664,29.8181198238539,31.5589043374167,57.8945467691865,113.28179403784,33.7429809570313,4.51845922279619,3.562050330745952,2.1491223110623943,502.30819506652387,88.61070610802635,229.35787271737652,0.2535694384883074,75.86234813038345,2.597128249431328,21.926423320699197,0.0,0.10565452656745,0.5110666480957013,0,0.2922889807607612,0.2357988301134492,0.0096377117177022,0.3383329533120496
446159533398.083,791288301.0,563.839415841538,4.53421374129695,4.72105143946622,2.09200247443659,206040.246926101,349.976829274482,75.3451838723829,29.4603046210503,31.6984200358844,58.4458612351973,108.363805824322,34.3988990783691,4.47651853377839,3.562050330745952,2.1491223110623943,563.8394158415379,124.35219158421484,259.499225645694,0.2603858121821278,75.34518387203494,2.557201683601894,21.528620631422065,0.0,0.1646209378401505,0.5393485471518872,0,0.3128232690044155,0.2379862787664169,0.0155682632436577,0.3510437186317261
513203312851.93,810355268.0,633.306567030215,7.128675020152,4.65204264996571,1.85300010576787,225446.125053584,358.128417001668,74.2674402307625,29.3121638334141,30.9231029783736,59.0195915218168,103.699948334566,35.2054405212402,4.42602775877286,3.562050330745952,2.1491223110623943,633.3065670302152,88.8393095827661,293.62440355339135,0.278206527379031,74.26744023043625,2.526080038934156,20.737656300090975,0.0,0.2500158381122935,0.5691380995813281,0,0.3331030089477842,0.2410509898395584,0.0250395406144063,0.3587940363280723
589854920780.723,829685516.0,710.93795107389,6.6862112809169,4.51627339099383,2.17020174093428,239578.110180722,362.634516665536,73.722884231981,29.1637443786757,35.2333389436611,59.6090628894756,99.2946013667108,36.4886589050293,4.46147208884973,3.562050330745952,2.1491223110623943,710.9379510738898,106.32896885908713,334.53501900140606,0.288757734780948,73.72288423168156,2.5040583333864346,20.329803381617108,0.0,0.4042891392392016,0.6003253154653376,0,0.3541638105061799,0.2427834284733582,0.0435384152170033,0.3695426205847434
698502501892.266,849281094.0,822.46326549248,6.9808645393528,4.60532265305529,2.75164146636183,256075.666731316,367.309797859529,72.4856984451694,29.0155415519951,35.9410379814454,60.2061586334572,95.0923909414688,37.4410514831543,4.46976396310273,3.562050330745952,2.1491223110623943,822.4632654924801,117.816820661117,383.2538077393464,0.301520507804117,72.48569844490366,2.470340649285964,19.734213154011815,0.0,0.6465763862931696,0.6331332931834182,0,0.3734921368351018,0.2462469000070887,0.0696182748557169,0.3827574700094041
837509181720.933,869106828.0,963.643541551986,11.3542684820476,4.6728115059317,3.07021911882112,268149.29750298,370.919419339106,72.0658844088516,28.867750492753,37.1960418686599,60.7964165142451,92.1475116327433,38.5685501098633,4.2945170067829,3.562050330745952,2.1491223110623943,963.6435415519862,84.87059673422526,445.7868812226719,0.3085343353245177,72.06588440862086,2.4506303252129946,19.42898663468648,0.0,0.7886514630102678,0.6597727430399972,0,0.3892225734415652,0.2476659127459884,0.0943758670415682,0.396632028882781
856826761917.38,889124646.0,963.674514897409,4.56150687670986,4.71406677973717,2.42253953976291,276843.540526849,371.625909348471,72.1747216647129,28.7196163870921,37.7124338360883,61.3677978157797,87.3380222785121,40.192798614502,4.47663255058826,3.562050330745952,2.1491223110623943,963.6745148974084,211.26231768228564,443.84620270175674,0.3113664003942693,72.1747216644797,2.439895317402233,19.4213373850194,0.0,0.977868523054882,0.7026469825488378,0,0.412672212252382,0.2477641548704874,0.1166482337145244,0.3981784611339979
957677901673.409,909297040.0,1053.20688349916,4.69889064976229,4.60553948885103,2.99112729541878,293392.299922107,376.235413147594,71.2105373370362,26.1046170722685,38.1055717751325,61.9090511772927,84.9828323425487,41.6999816894531,4.2767882025324,3.562050330745952,0.255201419697538,1053.2068834991578,224.1394750381008,490.7648318639394,0.3226583690650824,71.21053733681805,2.2028729920827206,18.927122447429188,0.0,1.3161899876696836,0.7284889132401444,0,0.4275193797683914,0.2567121139767382,0.1482113954975663,0.4062666159972032
858491015302.445,929606135.0,923.499730670823,6.5958381919355,4.66825083109741,4.14121368248388,304298.505835442,378.957033837464,70.9362189094214,26.2782724407517,38.753861507941,62.4225500798024,80.636977561577,42.7210311889648,4.47746177488287,3.562050330745952,2.1491223110623943,923.4997306708234,140.01249026999386,427.424764931704,0.3273413270185033,70.93621890916995,2.2132518134232777,18.718802548957616,0.0,1.5659316772731344,0.7741181771369658,0,0.4472237478684361,0.2569637716245672,0.1800292664325769,0.3958731850732358
864900430446.951,950126838.0,910.299968231138,5.91200602491156,4.65606252049391,4.6621282965385,311456.663519405,375.977463796295,70.563430633556,26.1050931450858,42.1361650213818,62.9115848842873,77.8243119897184,44.0529708862305,4.48041626531854,3.562050330745952,2.1491223110623943,910.2999682311374,153.97480388135355,421.8665836123386,0.3278053529937284,70.56343063330189,2.1928811312824363,18.76799474124527,0.0,1.7465169818847264,0.8083795831384765,0,0.4627995509680759,0.2583286905533955,0.2037844509027663,0.396283155753412
942771446845.952,970986671.0,970.941697762967,4.95618043619119,4.59510998085852,4.33659931420685,312058.04927499,381.260419410686,70.8045296814109,25.9318187127487,42.7275013899275,63.376744920076,75.0059119621304,44.9365196228027,4.62720058730268,3.562050330745952,2.1491223110623943,970.9416977629676,195.9052359500319,452.9447157643892,0.3213824232557255,70.80452968117653,2.182043971280081,18.571172373689727,0.0,2.089649955977538,0.8449566609105982,0,0.4768218973228666,0.258159129014601,0.2350788125813925,0.4072311284710145
1005732327551.44,992345383.0,1013.49020691866,4.12924306873775,4.56675754907923,3.45159385420316,328591.061064114,384.529989100921,70.4004544669406,25.7599695678054,43.6588855450456,63.8178044674466,72.3711329645411,45.4902381896973,4.59725890854252,3.562050330745952,2.1491223110623943,1013.490206918653,245.4421282660091,474.25899745268055,0.3311257014878598,70.40045446671058,2.1613896972924875,18.308183096862127,0.0,2.494290116313452,0.8818129805804577,0,0.4890562881166317,0.259598939913135,0.2693336978483207,0.4125099842119193
1005056077436.73,1014341625.0,990.845739409278,3.22807410992506,4.59843102471681,3.74136788762766,341495.372361914,2348.102738395949,70.0994091523163,25.5865364743716,46.0247796518871,64.2319290567546,69.9023469497982,46.1325492858887,4.69743902848662,3.562050330745952,2.1491223110623943,990.8457394092744,306.94640385201086,462.0630154247375,0.3366670202082203,70.09940915207812,2.1422427427097337,6.4511430463351775,0.0,2.92790485609875,0.9188808653718604,0,0.5009306864000282,0.2607851359332802,0.299257870557698,0.4140306574559468
1015969363852.14,1037034072.0,979.687544781209,3.37217425298041,4.56151122355401,3.41335593682105,363012.750837155,2348.102738395949,30.13645369570513,25.4130988398779,49.9871389073905,64.6168978896782,67.3419383263648,47.342041015625,4.43257616602327,3.562050330745952,2.1491223110623943,979.6875447812096,290.5210322139602,458.7047240469845,0.3500490105759562,30.1364536955584,0.0,6.4511430463351775,0.0,3.200485921695869,0.959534273820869,0,0.5148659424462505,0.4364672529003052,0.3121966251662808,0.4138180557619716
1100367908800.73,1060401803.0,1037.68958680347,4.05754208156655,4.55574881717604,3.31162731441949,393010.68776403,2348.102738395949,30.13645369570513,25.2439307886462,53.4753627292128,64.9733895501211,64.913001731939,47.4215698242188,4.31312748455843,3.562050330745952,0.318468597578644,1037.689586803475,255.74339487881176,486.16934699077694,0.370624311135795,30.1364536955584,0.0,6.4511430463351775,0.0,3.612190933162691,1.0009302884872198,0,0.5245279047226405,0.4368901730283845,0.3342038338107477,0.4203296042298102
1179942494586.42,1084433733.0,1088.07247384513,3.25519483924451,4.53595143864726,2.87146230070473,407199.314404265,2348.102738395949,30.13645369570513,25.0753650963539,55.1310618993512,65.3045620346065,62.8594569281262,48.269100189209,4.18581682580397,3.562050330745952,2.1491223110623943,1088.0724738451306,334.2572495899072,510.8855573418275,0.3754948799663215,30.1364536955584,0.0,6.4511430463351775,0.0,3.985207884818087,1.0388979674017236,0,0.535387181248869,0.4373115872591152,0.3706187549048601,0.4268022188502929
1240944011863.71,1109120636.0,1118.85395653545,2.76252019386107,4.53343685501964,2.78874654183973,1121547.8859666353,2348.102738395949,30.13645369570513,24.903322428794,56.0770462878388,65.6133438655466,60.8516987179288,48.2583312988281,4.1028409209512,3.562050330745952,2.1491223110623943,1118.8539565354458,405.0120462546448,525.4841444634416,4.282983276394439,30.1364536955584,0.0,6.4511430463351775,0.0,4.2967959640090205,1.0782499954469615,0,0.5431760460537955,0.437741693928015,0.3880587189382746,0.5183097760336705
1278442378837.88,1134444535.0,1126.93246729588,3.73811808264976,5.30630013946721,2.29418844516258,1121547.8859666353,2348.102738395949,30.13645369570513,24.7332058963004,80.04314158944638,69.79365371154302,58.9344683075434,78.4523358518958,6.160078079111932,3.562050330745952,2.1491223110623943,1126.9324672958824,301.4705374146596,489.2175018376258,4.282983276394439,30.1364536955584,0.0,6.4511430463351775,32.689495136693246,0.0,5.692028493688078,1,0.6558509710391535,0.438166985259249,0.0,0.44418283349706505
1980738589443.26,471805920.0,4198.20630788877,7.0570272909989,8.66415394233812,3.53724996899433,1045530.0,1069.29600902732,29.5438477354681,52.0381166756338,91.0017270401964,71.4522216628266,34.4734980772303,86.2284469604492,6.44984018990995,2.35763614073482,1.95560982028642,4198.20630788876,594.8972754070967,1426.2665496335403,2.2160171283988976,29.543847735312152,2.8284929375827472,2.7629250914667227,29.73773888914619,0.6156177864090903,2.072671055973304,0,0.7781940742408903,0.2960450889722452,0.0542643830760116,0.3872244664881609
1926198189601.89,478530627.0,4025.2349189802,6.58482368511311,8.35844734794306,3.34796344818097,1046680.0,1064.91605466352,29.0735968686264,51.7362089203167,91.6800377997909,71.7670496225903,32.7523919775305,86.9316101074219,6.54842822071422,3.562050330745952,2.1491223110623943,4025.2349189802007,611.2897036378365,1392.2859033673403,2.187279018193333,29.073596868468417,2.7896131643559032,2.730130393030157,0.0,0.8659765192257518,2.191200254070771,0,0.7874164360104629,0.2979754855276422,0.0745552165686276,0.3857785732238698
1733183377280.48,485108963.0,3572.77129361239,5.28219145568427,8.46061420847064,3.00521438598323,1043740.0,1058.4349353877,29.8459019155201,51.4371533563674,92.0018544018033,72.0681578689251,31.1565605685102,88.0356597900391,6.39716948131183,1.92959937203773,2.1491223110623943,3572.7712936124003,676.3804991899074,1228.2994860510628,2.1515578552606542,29.845901915340363,2.810083853150521,2.819814512697248,0.0,1.2262155013977387,2.313097355866811,0,0.7974950520986368,0.2967923618202812,0.1014941022637894,0.3746110585441793
1772950535833.04,491558169.0,3606.79701334196,5.7922274475047,8.30540436347297,2.19783782095892,1065120.0,1080.96056115756,30.3347343559902,51.1352007840295,92.2993131148834,72.3513947463795,29.6550062032765,85.6050033569336,6.62092425880967,1.847474173267,2.1491223110623943,3606.7970133419553,622.6960260159972,1251.5301329416698,2.1668239227248,30.33473435580796,2.816372296106223,2.8062757741601483,0.0,1.5502790776855986,2.43977000882858,0,0.7955286407988947,0.2963251621499507,0.1281030248316996,0.3793432317175645
2023136718629.04,497915775.0,4063.21072801729,4.67843753606515,7.85912552618257,2.95420004340975,1109240.0,1106.26156803327,30.0843576380207,50.8332485432597,92.6892594696612,72.6182184186388,28.2504120930109,86.8313598632813,6.72056699466208,3.562050330745952,2.1491223110623943,4063.210728017284,868.4973768902122,1449.3798985205665,2.2277663325689967,30.084357637855756,2.788163490122989,2.7194615186266637,0.0,2.0857755587449582,2.570518907106648,0,0.8052466815024901,0.297705984546799,0.173282033842043,0.4003063629043602
2448526812261.63,504205968.0,4856.20355104887,5.22232567806768,7.62203859369854,2.76687742246463,1143950.0,1135.37733849275,30.3254506010769,50.531241146745,93.0562453712596,72.8691856762017,26.9620319566402,87.0580978393555,6.79542900595402,2.17945206473845,2.1491223110623943,4856.203551048864,929.892896462505,1758.9816565492451,2.2688148744800256,30.325450600935216,2.7826821158803363,2.6709578897650808,0.0,2.6161904878226543,2.7026592726167102,0,0.8112209147440965,0.2978582706304452,0.2217466312198901,0.4282730367838419
2860978782835.34,510437972.0,5604.94896495541,4.28742308295135,7.07011740808558,2.41141591559606,1182150.0,1163.40001248967,30.0159553957505,50.229345056422,93.7646415259336,73.1048646404732,25.7841952101188,86.7197570800781,6.87234379492048,1.86798934270596,2.1491223110623943,5604.9489649554125,1307.30017927158,2107.940507573231,2.315952309284702,30.015955395626477,2.751906037669957,2.580020205734441,0.0,3.279398665671016,2.835258732907195,0,0.8149062404221145,0.2993867488695687,0.2775118774192528,0.4524264142273053
3381168750003.76,516611312.0,6544.8987884411,6.28492294859286,6.68970307250796,3.28669474503804,1231290.0,1177.76047265492,30.1486286192873,49.9273938103531,94.1203046616622,73.3289969082464,24.7005195659369,86.1294021606445,7.03978808515378,1.75549016753846,2.1491223110623943,6544.898788441084,1041.3650003309024,2530.460218150318,2.3833972880562864,30.14862861917751,2.7414016994375032,2.55982683400182,0.0,3.8986958061378862,2.968722852671095,0,0.8174043593827857,0.299809943925899,0.333831775006643,0.4742144472474108
